"Plot Title: DO_Logger_14"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 21868851, SEN S/N: 21868851, LBL: mg/l)","Temp, °C (LGR S/N: 21868851, SEN S/N: 21868851, LBL: deg c)","Coupler Attached (LGR S/N: 21868851)","Host Connected (LGR S/N: 21868851)","Coupler Detached (LGR S/N: 21868851)","Stopped (LGR S/N: 21868851)","End Of File (LGR S/N: 21868851)"
2731,10/10/24 10:30:00 AM,10.52,14.88,,,,,
2732,10/10/24 10:45:00 AM,11.12,14.96,,,,,
2733,10/10/24 11:00:00 AM,10.95,15.08,,,,,
2734,10/10/24 11:15:00 AM,10.89,15.28,,,,,
2735,10/10/24 11:30:00 AM,10.88,15.36,,,,,
2736,10/10/24 11:45:00 AM,11.34,15.52,,,,,
2737,10/10/24 12:00:00 PM,11.18,15.56,,,,,
2738,10/10/24 12:15:00 PM,11.29,15.54,,,,,
2739,10/10/24 12:30:00 PM,11.35,15.52,,,,,
2740,10/10/24 12:45:00 PM,11.76,15.42,,,,,
2741,10/10/24 01:00:00 PM,11.64,15.34,,,,,
2742,10/10/24 01:15:00 PM,11.93,15.32,,,,,
2743,10/10/24 01:30:00 PM,12.00,15.32,,,,,
2744,10/10/24 01:45:00 PM,11.93,15.32,,,,,
2745,10/10/24 02:00:00 PM,11.83,15.30,,,,,
2746,10/10/24 02:15:00 PM,11.68,15.30,,,,,
2747,10/10/24 02:30:00 PM,11.80,15.28,,,,,
2748,10/10/24 02:45:00 PM,11.68,15.24,,,,,
2749,10/10/24 03:00:00 PM,11.75,15.26,,,,,
2750,10/10/24 03:15:00 PM,12.06,15.32,,,,,
2751,10/10/24 03:30:00 PM,12.55,15.58,,,,,
2752,10/10/24 03:45:00 PM,12.78,15.72,,,,,
2753,10/10/24 04:00:00 PM,12.54,15.34,,,,,
2754,10/10/24 04:15:00 PM,11.77,15.14,,,,,
2755,10/10/24 04:30:00 PM,10.47,14.98,,,,,
2756,10/10/24 04:45:00 PM,10.01,14.66,,,,,
2757,10/10/24 05:00:00 PM,10.61,14.54,,,,,
2758,10/10/24 05:15:00 PM,10.57,14.54,,,,,
2759,10/10/24 05:30:00 PM,10.96,14.52,,,,,
2760,10/10/24 05:45:00 PM,11.30,14.54,,,,,
2761,10/10/24 06:00:00 PM,11.73,14.62,,,,,
2762,10/10/24 06:15:00 PM,11.83,14.82,,,,,
2763,10/10/24 06:30:00 PM,11.91,14.80,,,,,
2764,10/10/24 06:45:00 PM,11.47,14.70,,,,,
2765,10/10/24 07:00:00 PM,11.43,14.66,,,,,
2766,10/10/24 07:15:00 PM,11.18,14.60,,,,,
2767,10/10/24 07:30:00 PM,11.89,14.88,,,,,
2768,10/10/24 07:45:00 PM,12.25,15.76,,,,,
2769,10/10/24 08:00:00 PM,12.21,15.92,,,,,
2770,10/10/24 08:15:00 PM,11.58,15.60,,,,,
2771,10/10/24 08:30:00 PM,11.72,15.60,,,,,
2772,10/10/24 08:45:00 PM,11.87,15.76,,,,,
2773,10/10/24 09:00:00 PM,12.00,15.80,,,,,
2774,10/10/24 09:15:00 PM,11.99,15.84,,,,,
2775,10/10/24 09:30:00 PM,11.24,15.74,,,,,
2776,10/10/24 09:45:00 PM,11.32,15.58,,,,,
2777,10/10/24 10:00:00 PM,11.37,15.62,,,,,
2778,10/10/24 10:15:00 PM,11.57,15.74,,,,,
2779,10/10/24 10:30:00 PM,11.36,15.76,,,,,
2780,10/10/24 10:45:00 PM,11.74,15.82,,,,,
2781,10/10/24 11:00:00 PM,11.23,15.78,,,,,
2782,10/10/24 11:15:00 PM,11.32,15.72,,,,,
2783,10/10/24 11:30:00 PM,11.08,15.64,,,,,
2784,10/10/24 11:45:00 PM,11.24,15.60,,,,,
2785,10/11/24 12:00:00 AM,11.29,15.58,,,,,
2786,10/11/24 12:15:00 AM,10.91,15.56,,,,,
2787,10/11/24 12:30:00 AM,11.11,15.52,,,,,
2788,10/11/24 12:45:00 AM,11.26,15.54,,,,,
2789,10/11/24 01:00:00 AM,11.25,15.54,,,,,
2790,10/11/24 01:15:00 AM,11.12,15.54,,,,,
2791,10/11/24 01:30:00 AM,10.96,15.50,,,,,
2792,10/11/24 01:45:00 AM,10.67,15.48,,,,,
2793,10/11/24 02:00:00 AM,10.55,15.48,,,,,
2794,10/11/24 02:15:00 AM,10.37,15.44,,,,,
2795,10/11/24 02:30:00 AM,10.39,15.34,,,,,
2796,10/11/24 02:45:00 AM,10.54,15.30,,,,,
2797,10/11/24 03:00:00 AM,10.29,15.18,,,,,
2798,10/11/24 03:15:00 AM,10.42,15.12,,,,,
2799,10/11/24 03:30:00 AM,10.12,15.08,,,,,
2800,10/11/24 03:45:00 AM,9.91,15.08,,,,,
2801,10/11/24 04:00:00 AM,10.04,15.06,,,,,
2802,10/11/24 04:15:00 AM,10.18,15.00,,,,,
2803,10/11/24 04:30:00 AM,10.18,14.84,,,,,
2804,10/11/24 04:45:00 AM,10.20,14.80,,,,,
2805,10/11/24 05:00:00 AM,10.44,14.82,,,,,
2806,10/11/24 05:15:00 AM,10.23,14.76,,,,,
2807,10/11/24 05:30:00 AM,10.70,14.68,,,,,
2808,10/11/24 05:45:00 AM,10.15,14.64,,,,,
2809,10/11/24 06:00:00 AM,10.48,14.64,,,,,
2810,10/11/24 06:15:00 AM,10.33,14.62,,,,,
2811,10/11/24 06:30:00 AM,10.66,14.66,,,,,
2812,10/11/24 06:45:00 AM,10.81,14.68,,,,,
2813,10/11/24 07:00:00 AM,10.59,14.70,,,,,
2814,10/11/24 07:15:00 AM,10.44,14.74,,,,,
2815,10/11/24 07:30:00 AM,10.40,14.78,,,,,
2816,10/11/24 07:45:00 AM,10.15,14.82,,,,,
2817,10/11/24 08:00:00 AM,10.15,14.86,,,,,
2818,10/11/24 08:15:00 AM,10.28,14.92,,,,,
2819,10/11/24 08:30:00 AM,10.50,15.00,,,,,
2820,10/11/24 08:45:00 AM,11.65,15.18,,,,,
2821,10/11/24 09:00:00 AM,11.77,15.28,,,,,
2822,10/11/24 09:15:00 AM,11.65,15.40,,,,,
2823,10/11/24 09:30:00 AM,11.73,15.56,,,,,
2824,10/11/24 09:45:00 AM,12.12,15.74,,,,,
2825,10/11/24 10:00:00 AM,12.00,15.82,,,,,
2826,10/11/24 10:15:00 AM,12.06,15.90,,,,,
2827,10/11/24 10:30:00 AM,12.20,16.06,,,,,
2828,10/11/24 10:45:00 AM,12.11,16.24,,,,,
2829,10/11/24 11:00:00 AM,12.35,16.60,,,,,
2830,10/11/24 11:15:00 AM,12.40,16.68,,,,,
2831,10/11/24 11:30:00 AM,12.76,16.74,,,,,
2832,10/11/24 11:45:00 AM,12.78,16.80,,,,,
2833,10/11/24 12:00:00 PM,12.58,17.04,,,,,
2834,10/11/24 12:15:00 PM,12.73,17.40,,,,,
2835,10/11/24 12:30:00 PM,13.03,17.54,,,,,
2836,10/11/24 12:45:00 PM,13.26,17.52,,,,,
2837,10/11/24 01:00:00 PM,13.11,17.50,,,,,
2838,10/11/24 01:15:00 PM,12.98,17.52,,,,,
2839,10/11/24 01:30:00 PM,13.51,17.54,,,,,
2840,10/11/24 01:45:00 PM,13.77,17.58,,,,,
2841,10/11/24 02:00:00 PM,13.59,17.62,,,,,
2842,10/11/24 02:15:00 PM,13.50,17.66,,,,,
2843,10/11/24 02:30:00 PM,13.41,17.72,,,,,
2844,10/11/24 02:45:00 PM,14.21,18.00,,,,,
2845,10/11/24 03:00:00 PM,13.81,18.26,,,,,
2846,10/11/24 03:15:00 PM,13.54,18.12,,,,,
2847,10/11/24 03:30:00 PM,13.28,17.98,,,,,
2848,10/11/24 03:45:00 PM,13.28,17.94,,,,,
2849,10/11/24 04:00:00 PM,13.50,16.62,,,,,
2850,10/11/24 04:15:00 PM,12.92,16.24,,,,,
2851,10/11/24 04:30:00 PM,12.85,16.34,,,,,
2852,10/11/24 04:45:00 PM,14.68,18.02,,,,,
2853,10/11/24 05:00:00 PM,14.49,18.26,,,,,
2854,10/11/24 05:15:00 PM,14.55,18.28,,,,,
2855,10/11/24 05:30:00 PM,14.77,18.28,,,,,
2856,10/11/24 05:45:00 PM,14.76,18.26,,,,,
2857,10/11/24 06:00:00 PM,14.61,18.24,,,,,
2858,10/11/24 06:15:00 PM,14.59,18.18,,,,,
2859,10/11/24 06:30:00 PM,14.03,18.18,,,,,
2860,10/11/24 06:45:00 PM,13.54,18.12,,,,,
2861,10/11/24 07:00:00 PM,13.48,18.08,,,,,
2862,10/11/24 07:15:00 PM,13.31,17.98,,,,,
2863,10/11/24 07:30:00 PM,13.32,18.00,,,,,
2864,10/11/24 07:45:00 PM,13.39,18.02,,,,,
2865,10/11/24 08:00:00 PM,13.39,18.00,,,,,
2866,10/11/24 08:15:00 PM,12.95,17.82,,,,,
2867,10/11/24 08:30:00 PM,13.05,17.86,,,,,
2868,10/11/24 08:45:00 PM,12.80,17.78,,,,,
2869,10/11/24 09:00:00 PM,12.06,17.48,,,,,
2870,10/11/24 09:15:00 PM,11.92,17.14,,,,,
2871,10/11/24 09:30:00 PM,11.36,16.46,,,,,
2872,10/11/24 09:45:00 PM,11.62,16.14,,,,,
2873,10/11/24 10:00:00 PM,11.73,16.20,,,,,
2874,10/11/24 10:15:00 PM,10.93,16.16,,,,,
2875,10/11/24 10:30:00 PM,12.78,15.90,,,,,
2876,10/11/24 10:45:00 PM,12.25,15.68,,,,,
2877,10/11/24 11:00:00 PM,11.92,15.66,,,,,
2878,10/11/24 11:15:00 PM,11.87,15.74,,,,,
2879,10/11/24 11:30:00 PM,11.34,15.60,,,,,
2880,10/11/24 11:45:00 PM,11.91,16.00,,,,,
2881,10/12/24 12:00:00 AM,12.56,16.34,,,,,
2882,10/12/24 12:15:00 AM,12.58,16.44,,,,,
2883,10/12/24 12:30:00 AM,12.32,16.42,,,,,
2884,10/12/24 12:45:00 AM,12.36,16.24,,,,,
2885,10/12/24 01:00:00 AM,12.32,16.32,,,,,
2886,10/12/24 01:15:00 AM,11.70,15.80,,,,,
2887,10/12/24 01:30:00 AM,12.42,16.22,,,,,
2888,10/12/24 01:45:00 AM,12.59,16.22,,,,,
2889,10/12/24 02:00:00 AM,11.76,16.02,,,,,
2890,10/12/24 02:15:00 AM,11.79,16.00,,,,,
2891,10/12/24 02:30:00 AM,12.52,15.64,,,,,
2892,10/12/24 02:45:00 AM,12.39,15.60,,,,,
2893,10/12/24 03:00:00 AM,12.02,15.42,,,,,
2894,10/12/24 03:15:00 AM,12.06,15.28,,,,,
2895,10/12/24 03:30:00 AM,11.62,15.14,,,,,
2896,10/12/24 03:45:00 AM,11.26,15.06,,,,,
2897,10/12/24 04:00:00 AM,11.47,15.02,,,,,
2898,10/12/24 04:15:00 AM,12.53,15.06,,,,,
2899,10/12/24 04:30:00 AM,13.32,15.24,,,,,
2900,10/12/24 04:45:00 AM,13.01,15.28,,,,,
2901,10/12/24 05:00:00 AM,12.69,15.28,,,,,
2902,10/12/24 05:15:00 AM,12.33,15.16,,,,,
2903,10/12/24 05:30:00 AM,12.29,15.12,,,,,
2904,10/12/24 05:45:00 AM,12.39,15.12,,,,,
2905,10/12/24 06:00:00 AM,12.34,15.14,,,,,
2906,10/12/24 06:15:00 AM,12.14,15.14,,,,,
2907,10/12/24 06:30:00 AM,12.12,15.12,,,,,
2908,10/12/24 06:45:00 AM,11.73,15.08,,,,,
2909,10/12/24 07:00:00 AM,11.91,15.06,,,,,
2910,10/12/24 07:15:00 AM,11.91,15.04,,,,,
2911,10/12/24 07:30:00 AM,11.88,15.04,,,,,
2912,10/12/24 07:45:00 AM,11.93,15.04,,,,,
2913,10/12/24 08:00:00 AM,11.99,15.04,,,,,
2914,10/12/24 08:15:00 AM,12.12,15.06,,,,,
2915,10/12/24 08:30:00 AM,12.14,15.06,,,,,
2916,10/12/24 08:45:00 AM,11.90,15.06,,,,,
2917,10/12/24 09:00:00 AM,11.61,14.96,,,,,
2918,10/12/24 09:15:00 AM,11.59,14.94,,,,,
2919,10/12/24 09:30:00 AM,11.54,14.98,,,,,
2920,10/12/24 09:45:00 AM,11.83,15.06,,,,,
2921,10/12/24 10:00:00 AM,12.50,15.14,,,,,
2922,10/12/24 10:15:00 AM,12.67,15.18,,,,,
2923,10/12/24 10:30:00 AM,12.64,15.20,,,,,
2924,10/12/24 10:45:00 AM,12.42,15.24,,,,,
2925,10/12/24 11:00:00 AM,12.85,15.30,,,,,
2926,10/12/24 11:15:00 AM,13.50,15.34,,,,,
2927,10/12/24 11:30:00 AM,13.42,15.38,,,,,
2928,10/12/24 11:45:00 AM,13.79,15.36,,,,,
2929,10/12/24 12:00:00 PM,13.75,15.36,,,,,
2930,10/12/24 12:15:00 PM,13.39,15.34,,,,,
2931,10/12/24 12:30:00 PM,13.39,15.34,,,,,
2932,10/12/24 12:45:00 PM,13.16,15.32,,,,,
2933,10/12/24 01:00:00 PM,13.39,15.28,,,,,
2934,10/12/24 01:15:00 PM,13.19,15.24,,,,,
2935,10/12/24 01:30:00 PM,13.20,15.24,,,,,
2936,10/12/24 01:45:00 PM,13.74,15.32,,,,,
2937,10/12/24 02:00:00 PM,14.20,15.38,,,,,
2938,10/12/24 02:15:00 PM,13.56,15.32,,,,,
2939,10/12/24 02:30:00 PM,13.41,15.26,,,,,
2940,10/12/24 02:45:00 PM,12.76,15.18,,,,,
2941,10/12/24 03:00:00 PM,12.00,15.14,,,,,
2942,10/12/24 03:15:00 PM,14.10,15.50,,,,,
2943,10/12/24 03:30:00 PM,14.22,15.84,,,,,
2944,10/12/24 03:45:00 PM,14.35,15.90,,,,,
2945,10/12/24 04:00:00 PM,14.23,15.90,,,,,
2946,10/12/24 04:15:00 PM,14.01,15.88,,,,,
2947,10/12/24 04:30:00 PM,14.14,15.84,,,,,
2948,10/12/24 04:45:00 PM,14.24,15.90,,,,,
2949,10/12/24 05:00:00 PM,14.36,15.96,,,,,
2950,10/12/24 05:15:00 PM,14.41,16.02,,,,,
2951,10/12/24 05:30:00 PM,14.35,16.04,,,,,
2952,10/12/24 05:45:00 PM,14.39,16.02,,,,,
2953,10/12/24 06:00:00 PM,14.32,16.00,,,,,
2954,10/12/24 06:15:00 PM,14.17,15.98,,,,,
2955,10/12/24 06:30:00 PM,13.92,15.94,,,,,
2956,10/12/24 06:45:00 PM,13.53,15.86,,,,,
2957,10/12/24 07:00:00 PM,13.13,15.76,,,,,
2958,10/12/24 07:15:00 PM,12.95,15.70,,,,,
2959,10/12/24 07:30:00 PM,12.87,15.62,,,,,
2960,10/12/24 07:45:00 PM,12.94,15.60,,,,,
2961,10/12/24 08:00:00 PM,12.70,15.60,,,,,
2962,10/12/24 08:15:00 PM,12.44,15.58,,,,,
2963,10/12/24 08:30:00 PM,12.10,15.60,,,,,
2964,10/12/24 08:45:00 PM,12.42,15.58,,,,,
2965,10/12/24 09:00:00 PM,12.33,15.60,,,,,
2966,10/12/24 09:15:00 PM,12.31,15.60,,,,,
2967,10/12/24 09:30:00 PM,12.11,15.56,,,,,
2968,10/12/24 09:45:00 PM,11.75,15.44,,,,,
2969,10/12/24 10:00:00 PM,12.03,15.50,,,,,
2970,10/12/24 10:15:00 PM,12.22,15.54,,,,,
2971,10/12/24 10:30:00 PM,11.84,15.58,,,,,
2972,10/12/24 10:45:00 PM,11.75,15.58,,,,,
2973,10/12/24 11:00:00 PM,11.75,15.56,,,,,
2974,10/12/24 11:15:00 PM,11.52,15.36,,,,,
2975,10/12/24 11:30:00 PM,11.35,15.28,,,,,
2976,10/12/24 11:45:00 PM,11.35,15.24,,,,,
2977,10/13/24 12:00:00 AM,11.22,15.20,,,,,
2978,10/13/24 12:15:00 AM,11.12,15.10,,,,,
2979,10/13/24 12:30:00 AM,11.25,15.06,,,,,
2980,10/13/24 12:45:00 AM,11.03,15.06,,,,,
2981,10/13/24 01:00:00 AM,10.93,15.04,,,,,
2982,10/13/24 01:15:00 AM,11.53,15.06,,,,,
2983,10/13/24 01:30:00 AM,11.36,15.10,,,,,
2984,10/13/24 01:45:00 AM,11.07,15.12,,,,,
2985,10/13/24 02:00:00 AM,11.14,15.06,,,,,
2986,10/13/24 02:15:00 AM,11.07,15.04,,,,,
2987,10/13/24 02:30:00 AM,11.02,15.02,,,,,
2988,10/13/24 02:45:00 AM,10.99,15.00,,,,,
2989,10/13/24 03:00:00 AM,10.50,14.92,,,,,
2990,10/13/24 03:15:00 AM,10.44,14.84,,,,,
2991,10/13/24 03:30:00 AM,10.41,14.80,,,,,
2992,10/13/24 03:45:00 AM,10.57,14.70,,,,,
2993,10/13/24 04:00:00 AM,10.88,14.80,,,,,
2994,10/13/24 04:15:00 AM,10.95,14.84,,,,,
2995,10/13/24 04:30:00 AM,10.76,14.82,,,,,
2996,10/13/24 04:45:00 AM,10.90,14.82,,,,,
2997,10/13/24 05:00:00 AM,10.64,14.86,,,,,
2998,10/13/24 05:15:00 AM,10.92,14.90,,,,,
2999,10/13/24 05:30:00 AM,10.82,14.88,,,,,
3000,10/13/24 05:45:00 AM,10.42,14.74,,,,,
3001,10/13/24 06:00:00 AM,10.20,14.70,,,,,
3002,10/13/24 06:15:00 AM,10.35,14.74,,,,,
3003,10/13/24 06:30:00 AM,10.37,14.74,,,,,
3004,10/13/24 06:45:00 AM,10.95,14.78,,,,,
3005,10/13/24 07:00:00 AM,9.89,14.80,,,,,
3006,10/13/24 07:15:00 AM,11.19,14.80,,,,,
3007,10/13/24 07:30:00 AM,11.57,14.80,,,,,
3008,10/13/24 07:45:00 AM,10.91,14.82,,,,,
3009,10/13/24 08:00:00 AM,10.99,14.88,,,,,
3010,10/13/24 08:15:00 AM,11.15,14.94,,,,,
3011,10/13/24 08:30:00 AM,11.14,15.00,,,,,
3012,10/13/24 08:45:00 AM,11.10,15.06,,,,,
3013,10/13/24 09:00:00 AM,11.19,15.08,,,,,
3014,10/13/24 09:15:00 AM,11.61,15.08,,,,,
3015,10/13/24 09:30:00 AM,11.23,15.08,,,,,
3016,10/13/24 09:45:00 AM,12.09,15.10,,,,,
3017,10/13/24 10:00:00 AM,11.98,15.10,,,,,
3018,10/13/24 10:15:00 AM,11.96,15.12,,,,,
3019,10/13/24 10:30:00 AM,11.99,15.14,,,,,
3020,10/13/24 10:45:00 AM,11.76,15.16,,,,,
3021,10/13/24 11:00:00 AM,11.98,15.18,,,,,
3022,10/13/24 11:15:00 AM,11.69,15.18,,,,,
3023,10/13/24 11:30:00 AM,11.97,15.16,,,,,
3024,10/13/24 11:45:00 AM,12.03,15.14,,,,,
3025,10/13/24 12:00:00 PM,12.10,15.14,,,,,
3026,10/13/24 12:15:00 PM,11.96,15.12,,,,,
3027,10/13/24 12:30:00 PM,11.37,15.08,,,,,
3028,10/13/24 12:45:00 PM,11.18,15.08,,,,,
3029,10/13/24 01:00:00 PM,10.61,15.06,,,,,
3030,10/13/24 01:15:00 PM,11.20,15.08,,,,,
3031,10/13/24 01:30:00 PM,11.45,15.06,,,,,
3032,10/13/24 01:45:00 PM,11.06,15.08,,,,,
3033,10/13/24 02:00:00 PM,11.26,15.12,,,,,
3034,10/13/24 02:15:00 PM,10.28,15.10,,,,,
3035,10/13/24 02:30:00 PM,11.86,15.40,,,,,
3036,10/13/24 02:45:00 PM,13.85,16.00,,,,,
3037,10/13/24 03:00:00 PM,11.97,15.52,,,,,
3038,10/13/24 03:15:00 PM,11.47,15.10,,,,,
3039,10/13/24 03:30:00 PM,10.93,15.04,,,,,
3040,10/13/24 03:45:00 PM,10.80,15.04,,,,,
3041,10/13/24 04:00:00 PM,11.89,15.26,,,,,
3042,10/13/24 04:15:00 PM,12.36,15.40,,,,,
3043,10/13/24 04:30:00 PM,12.20,15.42,,,,,
3044,10/13/24 04:45:00 PM,11.78,15.46,,,,,
3045,10/13/24 05:00:00 PM,12.98,15.56,,,,,
3046,10/13/24 05:15:00 PM,12.03,15.36,,,,,
3047,10/13/24 05:30:00 PM,10.96,15.08,,,,,
3048,10/13/24 05:45:00 PM,10.70,15.00,,,,,
3049,10/13/24 06:00:00 PM,10.36,15.00,,,,,
3050,10/13/24 06:15:00 PM,10.28,14.98,,,,,
3051,10/13/24 06:30:00 PM,9.96,14.98,,,,,
3052,10/13/24 06:45:00 PM,10.31,14.98,,,,,
3053,10/13/24 07:00:00 PM,10.91,15.00,,,,,
3054,10/13/24 07:15:00 PM,11.53,15.00,,,,,
3055,10/13/24 07:30:00 PM,11.93,15.02,,,,,
3056,10/13/24 07:45:00 PM,12.01,15.04,,,,,
3057,10/13/24 08:00:00 PM,12.84,15.12,,,,,
3058,10/13/24 08:15:00 PM,12.87,15.20,,,,,
3059,10/13/24 08:30:00 PM,12.76,15.20,,,,,
3060,10/13/24 08:45:00 PM,12.20,15.16,,,,,
3061,10/13/24 09:00:00 PM,12.12,15.14,,,,,
3062,10/13/24 09:15:00 PM,12.85,15.16,,,,,
3063,10/13/24 09:30:00 PM,12.94,15.18,,,,,
3064,10/13/24 09:45:00 PM,12.74,15.18,,,,,
3065,10/13/24 10:00:00 PM,12.26,15.18,,,,,
3066,10/13/24 10:15:00 PM,11.70,15.16,,,,,
3067,10/13/24 10:30:00 PM,11.99,15.10,,,,,
3068,10/13/24 10:45:00 PM,11.44,15.08,,,,,
3069,10/13/24 11:00:00 PM,11.25,15.02,,,,,
3070,10/13/24 11:15:00 PM,11.51,14.98,,,,,
3071,10/13/24 11:30:00 PM,12.03,14.98,,,,,
3072,10/13/24 11:45:00 PM,11.65,15.00,,,,,
3073,10/14/24 12:00:00 AM,11.17,14.98,,,,,
3074,10/14/24 12:15:00 AM,11.45,14.94,,,,,
3075,10/14/24 12:30:00 AM,11.48,14.96,,,,,
3076,10/14/24 12:45:00 AM,11.70,14.98,,,,,
3077,10/14/24 01:00:00 AM,11.40,14.90,,,,,
3078,10/14/24 01:15:00 AM,10.96,14.90,,,,,
3079,10/14/24 01:30:00 AM,10.95,14.88,,,,,
3080,10/14/24 01:45:00 AM,11.12,14.86,,,,,
3081,10/14/24 02:00:00 AM,10.98,14.86,,,,,
3082,10/14/24 02:15:00 AM,10.93,14.84,,,,,
3083,10/14/24 02:30:00 AM,11.22,14.86,,,,,
3084,10/14/24 02:45:00 AM,10.89,14.86,,,,,
3085,10/14/24 03:00:00 AM,10.67,14.86,,,,,
3086,10/14/24 03:15:00 AM,11.07,14.80,,,,,
3087,10/14/24 03:30:00 AM,10.10,14.74,,,,,
3088,10/14/24 03:45:00 AM,10.42,14.70,,,,,
3089,10/14/24 04:00:00 AM,10.31,14.68,,,,,
3090,10/14/24 04:15:00 AM,9.79,14.68,,,,,
3091,10/14/24 04:30:00 AM,9.90,14.60,,,,,
3092,10/14/24 04:45:00 AM,10.19,14.64,,,,,
3093,10/14/24 05:00:00 AM,10.58,14.68,,,,,
3094,10/14/24 05:15:00 AM,10.19,14.70,,,,,
3095,10/14/24 05:30:00 AM,10.45,14.72,,,,,
3096,10/14/24 05:45:00 AM,9.81,14.68,,,,,
3097,10/14/24 06:00:00 AM,10.21,14.68,,,,,
3098,10/14/24 06:15:00 AM,9.90,14.68,,,,,
3099,10/14/24 06:30:00 AM,10.66,14.68,,,,,
3100,10/14/24 06:45:00 AM,8.99,14.70,,,,,
3101,10/14/24 07:00:00 AM,10.74,14.74,,,,,
3102,10/14/24 07:15:00 AM,10.59,14.76,,,,,
3103,10/14/24 07:30:00 AM,10.35,14.76,,,,,
3104,10/14/24 07:45:00 AM,10.59,14.72,,,,,
3105,10/14/24 08:00:00 AM,10.57,14.76,,,,,
3106,10/14/24 08:15:00 AM,11.00,14.82,,,,,
3107,10/14/24 08:30:00 AM,10.25,14.86,,,,,
3108,10/14/24 08:45:00 AM,10.11,14.88,,,,,
3109,10/14/24 09:00:00 AM,10.28,14.90,,,,,
3110,10/14/24 09:15:00 AM,10.01,14.94,,,,,
3111,10/14/24 09:30:00 AM,10.58,14.96,,,,,
3112,10/14/24 09:45:00 AM,10.10,14.98,,,,,
3113,10/14/24 10:00:00 AM,10.51,15.00,,,,,
3114,10/14/24 10:15:00 AM,10.35,15.04,,,,,
3115,10/14/24 10:30:00 AM,10.57,15.10,,,,,
3116,10/14/24 10:45:00 AM,11.11,15.14,,,,,
3117,10/14/24 11:00:00 AM,11.01,15.16,,,,,
3118,10/14/24 11:15:00 AM,10.62,15.18,,,,,
3119,10/14/24 11:30:00 AM,10.67,15.18,,,,,
3120,10/14/24 11:45:00 AM,10.98,15.18,,,,,
3121,10/14/24 12:00:00 PM,11.47,15.20,,,,,
3122,10/14/24 12:15:00 PM,11.88,15.28,,,,,
3123,10/14/24 12:30:00 PM,11.80,15.32,,,,,
3124,10/14/24 12:45:00 PM,11.39,15.40,,,,,
3125,10/14/24 01:00:00 PM,13.21,15.72,,,,,
3126,10/14/24 01:15:00 PM,12.45,15.82,,,,,
3127,10/14/24 01:30:00 PM,12.77,16.08,,,,,
3128,10/14/24 01:45:00 PM,12.61,16.42,,,,,
3129,10/14/24 02:00:00 PM,13.16,16.86,,,,,
3130,10/14/24 02:15:00 PM,13.12,17.08,,,,,
3131,10/14/24 02:30:00 PM,13.74,17.42,,,,,
3132,10/14/24 02:45:00 PM,13.44,17.56,,,,,
3133,10/14/24 03:00:00 PM,12.31,17.48,,,,,
3134,10/14/24 03:15:00 PM,12.44,16.58,,,,,
3135,10/14/24 03:30:00 PM,11.62,16.14,,,,,
3136,10/14/24 03:45:00 PM,11.92,15.94,,,,,
3137,10/14/24 04:00:00 PM,12.10,15.88,,,,,
3138,10/14/24 04:15:00 PM,11.40,15.72,,,,,
3139,10/14/24 04:30:00 PM,12.45,15.72,,,,,
3140,10/14/24 04:45:00 PM,10.19,15.66,,,,,
3141,10/14/24 05:00:00 PM,10.15,15.48,,,,,
3142,10/14/24 05:15:00 PM,11.50,15.44,,,,,
3143,10/14/24 05:30:00 PM,11.93,15.42,,,,,
3144,10/14/24 05:45:00 PM,11.79,15.40,,,,,
3145,10/14/24 06:00:00 PM,12.26,15.36,,,,,
3146,10/14/24 06:15:00 PM,13.62,15.38,,,,,
3147,10/14/24 06:30:00 PM,13.78,15.32,,,,,
3148,10/14/24 06:45:00 PM,12.84,15.40,,,,,
3149,10/14/24 07:00:00 PM,14.19,15.54,,,,,
3150,10/14/24 07:15:00 PM,12.22,15.46,,,,,
3151,10/14/24 07:30:00 PM,11.67,15.36,,,,,
3152,10/14/24 07:45:00 PM,14.01,15.40,,,,,
3153,10/14/24 08:00:00 PM,12.58,15.42,,,,,
3154,10/14/24 08:15:00 PM,12.44,15.38,,,,,
3155,10/14/24 08:30:00 PM,11.77,15.36,,,,,
3156,10/14/24 08:45:00 PM,13.85,15.46,,,,,
3157,10/14/24 09:00:00 PM,14.12,15.70,,,,,
3158,10/14/24 09:15:00 PM,13.99,15.72,,,,,
3159,10/14/24 09:30:00 PM,14.21,15.72,,,,,
3160,10/14/24 09:45:00 PM,13.70,15.74,,,,,
3161,10/14/24 10:00:00 PM,13.47,15.46,,,,,
3162,10/14/24 10:15:00 PM,13.70,15.44,,,,,
3163,10/14/24 10:30:00 PM,12.99,15.44,,,,,
3164,10/14/24 10:45:00 PM,13.62,15.38,,,,,
3165,10/14/24 11:00:00 PM,11.99,15.42,,,,,
3166,10/14/24 11:15:00 PM,12.98,15.40,,,,,
3167,10/14/24 11:30:00 PM,13.07,15.40,,,,,
3168,10/14/24 11:45:00 PM,13.26,15.38,,,,,
3169,10/15/24 12:00:00 AM,12.98,15.30,,,,,
3170,10/15/24 12:15:00 AM,13.02,15.26,,,,,
3171,10/15/24 12:30:00 AM,12.47,15.24,,,,,
3172,10/15/24 12:45:00 AM,11.70,15.24,,,,,
3173,10/15/24 01:00:00 AM,11.88,15.18,,,,,
3174,10/15/24 01:15:00 AM,11.50,15.14,,,,,
